top,bottom,type,count
172.30.1.124,10.0.0.14,TCP-80-OUT,412
172.30.1.124,10.0.0.5,TCP-80-OUT,412
172.30.1.124,10.0.0.6,TCP-80-OUT,405
172.30.1.124,10.0.0.7,TCP-80-OUT,422
172.30.1.124,10.0.0.8,TCP-80-OUT,405
172.30.1.124,10.0.0.9,TCP-80-OUT,400
172.30.1.125,10.0.0.10,TCP-80-OUT,384
172.30.1.125,10.0.0.11,TCP-80-OUT,404
172.30.1.125,10.0.0.12,TCP-80-OUT,414
172.30.1.125,10.0.0.13,TCP-80-OUT,409
172.30.1.125,10.0.0.14,TCP-80-OUT,447
172.30.1.125,10.0.0.5,TCP-80-OUT,431
172.30.1.125,10.0.0.6,TCP-80-OUT,395
172.30.1.125,10.0.0.7,TCP-80-OUT,417
172.30.1.125,10.0.0.8,TCP-80-OUT,381
172.30.1.125,10.0.0.9,TCP-80-OUT,440
172.30.1.126,10.0.0.10,TCP-80-OUT,421
172.30.1.126,10.0.0.11,TCP-80-OUT,410
172.30.1.126,10.0.0.12,TCP-80-OUT,405
172.30.1.126,10.0.0.13,TCP-80-OUT,457
172.30.1.126,10.0.0.14,TCP-80-OUT,459
172.30.1.126,10.0.0.5,TCP-80-OUT,422
172.30.1.126,10.0.0.6,TCP-80-OUT,406
172.30.1.126,10.0.0.7,TCP-80-OUT,431
172.30.1.126,10.0.0.8,TCP-80-OUT,435
172.30.1.126,10.0.0.9,TCP-80-OUT,449
172.30.1.127,10.0.0.10,TCP-80-OUT,392
172.30.1.127,10.0.0.11,TCP-80-OUT,414
172.30.1.127,10.0.0.12,TCP-80-OUT,415
172.30.1.127,10.0.0.13,TCP-80-OUT,461
172.30.1.127,10.0.0.14,TCP-80-OUT,407
172.30.1.127,10.0.0.5,TCP-80-OUT,430
172.30.1.127,10.0.0.6,TCP-80-OUT,421
172.30.1.127,10.0.0.7,TCP-80-OUT,411
172.30.1.127,10.0.0.8,TCP-80-OUT,431
172.30.1.127,10.0.0.9,TCP-80-OUT,455
172.30.1.128,10.0.0.10,TCP-80-OUT,390
172.30.1.128,10.0.0.11,TCP-80-OUT,407
172.30.1.128,10.0.0.12,TCP-80-OUT,436
172.30.1.128,10.0.0.13,TCP-80-OUT,413
172.30.1.128,10.0.0.14,TCP-80-OUT,433
172.30.1.128,10.0.0.5,TCP-80-OUT,448
172.30.1.128,10.0.0.6,TCP-80-OUT,394
172.30.1.128,10.0.0.7,TCP-80-OUT,445
172.30.1.128,10.0.0.8,TCP-80-OUT,444
172.30.1.128,10.0.0.9,TCP-80-OUT,449
172.30.1.129,10.0.0.10,TCP-80-OUT,391
172.30.1.129,10.0.0.11,TCP-80-OUT,393
172.30.1.129,10.0.0.12,TCP-80-OUT,428
172.30.1.129,10.0.0.13,TCP-80-OUT,469
172.30.1.129,10.0.0.14,TCP-80-OUT,430
172.30.1.129,10.0.0.5,TCP-80-OUT,422
172.30.1.129,10.0.0.6,TCP-80-OUT,429
172.30.1.129,10.0.0.7,TCP-80-OUT,442
172.30.1.129,10.0.0.8,TCP-80-OUT,455
172.30.1.129,10.0.0.9,TCP-80-OUT,396
172.30.1.13,10.0.0.10,TCP-80-OUT,404
172.30.1.13,10.0.0.11,TCP-80-OUT,424
172.30.1.13,10.0.0.12,TCP-80-OUT,408
172.30.1.13,10.0.0.13,TCP-80-OUT,380
172.30.1.13,10.0.0.14,TCP-80-OUT,414
172.30.1.13,10.0.0.5,TCP-80-OUT,444
172.30.1.13,10.0.0.6,TCP-80-OUT,413
172.30.1.13,10.0.0.7,TCP-80-OUT,395
172.30.1.13,10.0.0.8,TCP-80-OUT,410
172.30.1.13,10.0.0.9,TCP-80-OUT,367
172.30.1.13,10.1.0.75,TCP-80-OUT,388
172.30.1.130,10.0.0.10,TCP-80-OUT,423
172.30.1.130,10.0.0.11,TCP-80-OUT,406
172.30.1.130,10.0.0.12,TCP-80-OUT,437
172.30.1.130,10.0.0.13,TCP-80-OUT,416
172.30.1.130,10.0.0.14,TCP-80-OUT,419
172.30.1.130,10.0.0.5,TCP-80-OUT,411
172.30.1.130,10.0.0.6,TCP-80-OUT,444
172.30.1.130,10.0.0.7,TCP-80-OUT,439
172.30.1.130,10.0.0.8,TCP-80-OUT,410
172.30.1.130,10.0.0.9,TCP-80-OUT,414
172.30.1.131,10.0.0.10,TCP-80-OUT,454
172.30.1.131,10.0.0.11,TCP-80-OUT,387
172.30.1.131,10.0.0.12,TCP-80-OUT,411
172.30.1.131,10.0.0.13,TCP-80-OUT,407
172.30.1.131,10.0.0.14,TCP-80-OUT,431
172.30.1.131,10.0.0.5,TCP-80-OUT,440
172.30.1.131,10.0.0.6,TCP-80-OUT,423
172.30.1.131,10.0.0.7,TCP-80-OUT,441
172.30.1.131,10.0.0.8,TCP-80-OUT,402
172.30.1.131,10.0.0.9,TCP-80-OUT,429
172.30.1.132,10.0.0.10,TCP-80-OUT,407
172.30.1.132,10.0.0.11,TCP-80-OUT,426
172.30.1.132,10.0.0.12,TCP-80-OUT,402
172.30.1.132,10.0.0.13,TCP-80-OUT,393
172.30.1.132,10.0.0.14,TCP-80-OUT,405
172.30.1.132,10.0.0.5,TCP-80-OUT,405
172.30.1.132,10.0.0.6,TCP-80-OUT,407
172.30.1.132,10.0.0.7,TCP-80-OUT,419
172.30.1.132,10.0.0.8,TCP-80-OUT,365
172.30.1.132,10.0.0.9,TCP-80-OUT,415
172.30.1.133,10.0.0.10,TCP-80-OUT,422
172.30.1.133,10.0.0.11,TCP-80-OUT,422
172.30.1.133,10.0.0.12,TCP-80-OUT,424
172.30.1.133,10.0.0.13,TCP-80-OUT,437
172.30.1.133,10.0.0.14,TCP-80-OUT,389
172.30.1.133,10.0.0.5,TCP-80-OUT,409
172.30.1.133,10.0.0.6,TCP-80-OUT,402
172.30.1.133,10.0.0.7,TCP-80-OUT,398
172.30.1.133,10.0.0.8,TCP-80-OUT,451
172.30.1.133,10.0.0.9,TCP-80-OUT,430
172.30.1.134,10.0.0.10,TCP-80-OUT,406
172.30.1.134,10.0.0.11,TCP-80-OUT,416
172.30.1.134,10.0.0.12,TCP-80-OUT,428
172.30.1.134,10.0.0.13,TCP-80-OUT,408
172.30.1.134,10.0.0.14,TCP-80-OUT,387
172.30.1.134,10.0.0.5,TCP-80-OUT,412
172.30.1.134,10.0.0.6,TCP-80-OUT,397
172.30.1.134,10.0.0.7,TCP-80-OUT,413
172.30.1.134,10.0.0.8,TCP-80-OUT,457
172.30.1.134,10.0.0.9,TCP-80-OUT,453
172.30.1.135,10.0.0.10,TCP-80-OUT,440
172.30.1.135,10.0.0.11,TCP-80-OUT,377
172.30.1.135,10.0.0.12,TCP-80-OUT,393
172.30.1.135,10.0.0.13,TCP-80-OUT,398
172.30.1.135,10.0.0.14,TCP-80-OUT,410
172.30.1.135,10.0.0.5,TCP-80-OUT,434
172.30.1.135,10.0.0.6,TCP-80-OUT,436
172.30.1.135,10.0.0.7,TCP-80-OUT,423
172.30.1.135,10.0.0.8,TCP-80-OUT,414
172.30.1.135,10.0.0.9,TCP-80-OUT,428
172.30.1.136,10.0.0.10,TCP-80-OUT,400
172.30.1.136,10.0.0.11,TCP-80-OUT,398
172.30.1.136,10.0.0.12,TCP-80-OUT,446
172.30.1.136,10.0.0.13,TCP-80-OUT,433
172.30.1.136,10.0.0.14,TCP-80-OUT,390
172.30.1.136,10.0.0.5,TCP-80-OUT,407
172.30.1.136,10.0.0.6,TCP-80-OUT,396
172.30.1.136,10.0.0.7,TCP-80-OUT,416
172.30.1.136,10.0.0.8,TCP-80-OUT,454
172.30.1.136,10.0.0.9,TCP-80-OUT,465
172.30.1.137,10.0.0.10,TCP-80-OUT,428
172.30.1.137,10.0.0.11,TCP-80-OUT,422
172.30.1.137,10.0.0.12,TCP-80-OUT,410
172.30.1.137,10.0.0.13,TCP-80-OUT,421
172.30.1.137,10.0.0.14,TCP-80-OUT,435
172.30.1.137,10.0.0.5,TCP-80-OUT,429
172.30.1.137,10.0.0.6,TCP-80-OUT,403
172.30.1.137,10.0.0.7,TCP-80-OUT,420
172.30.1.137,10.0.0.8,TCP-80-OUT,382
172.30.1.137,10.0.0.9,TCP-80-OUT,426
172.30.1.138,10.0.0.10,TCP-80-OUT,419
172.30.1.138,10.0.0.11,TCP-80-OUT,385
172.30.1.138,10.0.0.12,TCP-80-OUT,425
172.30.1.138,10.0.0.13,TCP-80-OUT,378
172.30.1.138,10.0.0.14,TCP-80-OUT,407
172.30.1.138,10.0.0.5,TCP-80-OUT,442
172.30.1.138,10.0.0.6,TCP-80-OUT,445
172.30.1.138,10.0.0.7,TCP-80-OUT,422
172.30.1.138,10.0.0.8,TCP-80-OUT,426
172.30.1.138,10.0.0.9,TCP-80-OUT,389
172.30.1.139,10.0.0.10,TCP-80-OUT,417
172.30.1.139,10.0.0.11,TCP-80-OUT,437
172.30.1.139,10.0.0.12,TCP-80-OUT,438
172.30.1.139,10.0.0.13,TCP-80-OUT,397
172.30.1.139,10.0.0.14,TCP-80-OUT,381
172.30.1.139,10.0.0.5,TCP-80-OUT,398
172.30.1.139,10.0.0.6,TCP-80-OUT,447
172.30.1.139,10.0.0.7,TCP-80-OUT,404
172.30.1.139,10.0.0.8,TCP-80-OUT,403
172.30.1.139,10.0.0.9,TCP-80-OUT,434
172.30.1.14,10.0.0.10,TCP-80-OUT,401
172.30.1.14,10.0.0.11,TCP-80-OUT,411
172.30.1.14,10.0.0.12,TCP-80-OUT,376
172.30.1.14,10.0.0.13,TCP-80-OUT,429
172.30.1.14,10.0.0.14,TCP-80-OUT,394
172.30.1.14,10.0.0.5,TCP-80-OUT,382
172.30.1.14,10.0.0.6,TCP-80-OUT,400
172.30.1.14,10.0.0.7,TCP-80-OUT,386
172.30.1.14,10.0.0.8,TCP-80-OUT,395
172.30.1.14,10.0.0.9,TCP-80-OUT,439
172.30.1.14,10.1.0.75,TCP-80-OUT,344
172.30.1.140,10.0.0.10,TCP-80-OUT,436
172.30.1.140,10.0.0.11,TCP-80-OUT,429
172.30.1.140,10.0.0.12,TCP-80-OUT,420
172.30.1.140,10.0.0.13,TCP-80-OUT,406
172.30.1.140,10.0.0.14,TCP-80-OUT,407
172.30.1.140,10.0.0.5,TCP-80-OUT,377
172.30.1.140,10.0.0.6,TCP-80-OUT,424
172.30.1.140,10.0.0.7,TCP-80-OUT,421
172.30.1.140,10.0.0.8,TCP-80-OUT,438
172.30.1.140,10.0.0.9,TCP-80-OUT,409
172.30.1.141,10.0.0.10,TCP-80-OUT,380
172.30.1.141,10.0.0.11,TCP-80-OUT,422
172.30.1.141,10.0.0.12,TCP-80-OUT,416
172.30.1.141,10.0.0.13,TCP-80-OUT,435
172.30.1.141,10.0.0.14,TCP-80-OUT,419
172.30.1.141,10.0.0.5,TCP-80-OUT,385
172.30.1.141,10.0.0.6,TCP-80-OUT,397
172.30.1.141,10.0.0.7,TCP-80-OUT,436
172.30.1.141,10.0.0.8,TCP-80-OUT,416
172.30.1.141,10.0.0.9,TCP-80-OUT,387
172.30.1.142,10.0.0.10,TCP-80-OUT,398
172.30.1.142,10.0.0.11,TCP-80-OUT,389
172.30.1.142,10.0.0.12,TCP-80-OUT,419
172.30.1.142,10.0.0.13,TCP-80-OUT,391
172.30.1.142,10.0.0.14,TCP-80-OUT,392
172.30.1.142,10.0.0.5,TCP-80-OUT,438
172.30.1.142,10.0.0.6,TCP-80-OUT,466
172.30.1.142,10.0.0.7,TCP-80-OUT,425
172.30.1.142,10.0.0.8,TCP-80-OUT,406
172.30.1.142,10.0.0.9,TCP-80-OUT,407
172.30.1.143,10.0.0.10,TCP-80-OUT,426
172.30.1.143,10.0.0.11,TCP-80-OUT,433
172.30.1.143,10.0.0.12,TCP-80-OUT,417
172.30.1.143,10.0.0.13,TCP-80-OUT,409
172.30.1.143,10.0.0.14,TCP-80-OUT,436
172.30.1.143,10.0.0.5,TCP-80-OUT,412
172.30.1.143,10.0.0.6,TCP-80-OUT,463
172.30.1.143,10.0.0.7,TCP-80-OUT,395
172.30.1.143,10.0.0.8,TCP-80-OUT,440
172.30.1.143,10.0.0.9,TCP-80-OUT,381
172.30.1.144,10.0.0.10,TCP-80-OUT,458
172.30.1.144,10.0.0.11,TCP-80-OUT,411
172.30.1.144,10.0.0.12,TCP-80-OUT,400
172.30.1.144,10.0.0.13,TCP-80-OUT,438
172.30.1.144,10.0.0.14,TCP-80-OUT,440
172.30.1.144,10.0.0.5,TCP-80-OUT,426
172.30.1.144,10.0.0.6,TCP-80-OUT,430
172.30.1.144,10.0.0.7,TCP-80-OUT,427
172.30.1.144,10.0.0.8,TCP-80-OUT,415
172.30.1.144,10.0.0.9,TCP-80-OUT,468
172.30.1.145,10.0.0.10,TCP-80-OUT,380
172.30.1.145,10.0.0.11,TCP-80-OUT,427
172.30.1.145,10.0.0.12,TCP-80-OUT,412
172.30.1.145,10.0.0.13,TCP-80-OUT,424
172.30.1.145,10.0.0.14,TCP-80-OUT,396
172.30.1.145,10.0.0.5,TCP-80-OUT,426
172.30.1.145,10.0.0.6,TCP-80-OUT,393
172.30.1.145,10.0.0.7,TCP-80-OUT,416
172.30.1.145,10.0.0.8,TCP-80-OUT,389
172.30.1.145,10.0.0.9,TCP-80-OUT,418
172.30.1.146,10.0.0.10,TCP-80-OUT,441
172.30.1.146,10.0.0.11,TCP-80-OUT,434
172.30.1.146,10.0.0.12,TCP-80-OUT,430
172.30.1.146,10.0.0.13,TCP-80-OUT,380
172.30.1.146,10.0.0.14,TCP-80-OUT,389
172.30.1.146,10.0.0.5,TCP-80-OUT,450
172.30.1.146,10.0.0.6,TCP-80-OUT,426
172.30.1.146,10.0.0.7,TCP-80-OUT,420
172.30.1.146,10.0.0.8,TCP-80-OUT,446
172.30.1.146,10.0.0.9,TCP-80-OUT,444
172.30.1.147,10.0.0.10,TCP-80-OUT,384
172.30.1.147,10.0.0.11,TCP-80-OUT,384
172.30.1.147,10.0.0.12,TCP-80-OUT,403
172.30.1.147,10.0.0.13,TCP-80-OUT,404
172.30.1.147,10.0.0.14,TCP-80-OUT,417
172.30.1.147,10.0.0.5,TCP-80-OUT,350
172.30.1.147,10.0.0.6,TCP-80-OUT,402
172.30.1.147,10.0.0.7,TCP-80-OUT,429
172.30.1.147,10.0.0.8,TCP-80-OUT,412
172.30.1.147,10.0.0.9,TCP-80-OUT,386
172.30.1.148,10.0.0.10,TCP-80-OUT,415
172.30.1.148,10.0.0.11,TCP-80-OUT,395
172.30.1.148,10.0.0.12,TCP-80-OUT,408
172.30.1.148,10.0.0.13,TCP-80-OUT,413
172.30.1.148,10.0.0.14,TCP-80-OUT,421
172.30.1.148,10.0.0.5,TCP-80-OUT,387
172.30.1.148,10.0.0.6,TCP-80-OUT,421
172.30.1.148,10.0.0.7,TCP-80-OUT,428
172.30.1.148,10.0.0.8,TCP-80-OUT,364
172.30.1.148,10.0.0.9,TCP-80-OUT,399
172.30.1.149,10.0.0.10,TCP-80-OUT,440
172.30.1.149,10.0.0.11,TCP-80-OUT,402
172.30.1.149,10.0.0.12,TCP-80-OUT,416
172.30.1.149,10.0.0.13,TCP-80-OUT,402
172.30.1.149,10.0.0.14,TCP-80-OUT,457
172.30.1.149,10.0.0.5,TCP-80-OUT,444
172.30.1.149,10.0.0.6,TCP-80-OUT,396
172.30.1.149,10.0.0.7,TCP-80-OUT,463
172.30.1.149,10.0.0.8,TCP-80-OUT,403
172.30.1.149,10.0.0.9,TCP-80-OUT,396
172.30.1.15,10.0.0.10,TCP-80-OUT,398
172.30.1.15,10.0.0.11,TCP-80-OUT,378
172.30.1.15,10.0.0.12,TCP-80-OUT,392
172.30.1.15,10.0.0.13,TCP-80-OUT,342
172.30.1.15,10.0.0.14,TCP-80-OUT,378
172.30.1.15,10.0.0.5,TCP-80-OUT,381
172.30.1.15,10.0.0.6,TCP-80-OUT,408
172.30.1.15,10.0.0.7,TCP-80-OUT,374
172.30.1.15,10.0.0.8,TCP-80-OUT,393
172.30.1.15,10.0.0.9,TCP-80-OUT,395
172.30.1.15,10.1.0.75,TCP-80-OUT,374
172.30.1.150,10.0.0.10,TCP-80-OUT,424
172.30.1.150,10.0.0.11,TCP-80-OUT,432
172.30.1.150,10.0.0.12,TCP-80-OUT,384
172.30.1.150,10.0.0.13,TCP-80-OUT,438
172.30.1.150,10.0.0.14,TCP-80-OUT,404
172.30.1.150,10.0.0.5,TCP-80-OUT,430
172.30.1.150,10.0.0.6,TCP-80-OUT,389
172.30.1.150,10.0.0.7,TCP-80-OUT,411
172.30.1.150,10.0.0.8,TCP-80-OUT,414
172.30.1.150,10.0.0.9,TCP-80-OUT,435
172.30.1.151,10.0.0.10,TCP-80-OUT,417
172.30.1.151,10.0.0.11,TCP-80-OUT,435
172.30.1.151,10.0.0.12,TCP-80-OUT,434
172.30.1.151,10.0.0.13,TCP-80-OUT,433
172.30.1.151,10.0.0.14,TCP-80-OUT,416
172.30.1.151,10.0.0.5,TCP-80-OUT,420
172.30.1.151,10.0.0.6,TCP-80-OUT,436
172.30.1.151,10.0.0.7,TCP-80-OUT,414
172.30.1.151,10.0.0.8,TCP-80-OUT,427
172.30.1.151,10.0.0.9,TCP-80-OUT,435
172.30.1.152,10.0.0.10,TCP-80-OUT,418
172.30.1.152,10.0.0.11,TCP-80-OUT,439
172.30.1.152,10.0.0.12,TCP-80-OUT,416
172.30.1.152,10.0.0.13,TCP-80-OUT,434
172.30.1.152,10.0.0.14,TCP-80-OUT,410
172.30.1.152,10.0.0.5,TCP-80-OUT,404
172.30.1.152,10.0.0.6,TCP-80-OUT,393
172.30.1.152,10.0.0.7,TCP-80-OUT,420
172.30.1.152,10.0.0.8,TCP-80-OUT,395
172.30.1.152,10.0.0.9,TCP-80-OUT,451
172.30.1.153,10.0.0.10,TCP-80-OUT,423
172.30.1.153,10.0.0.11,TCP-80-OUT,395
172.30.1.153,10.0.0.12,TCP-80-OUT,431
172.30.1.153,10.0.0.13,TCP-80-OUT,458
172.30.1.153,10.0.0.14,TCP-80-OUT,451
172.30.1.153,10.0.0.5,TCP-80-OUT,429
172.30.1.153,10.0.0.6,TCP-80-OUT,459
172.30.1.153,10.0.0.7,TCP-80-OUT,362
172.30.1.153,10.0.0.8,TCP-80-OUT,392
172.30.1.153,10.0.0.9,TCP-80-OUT,402
172.30.1.154,10.0.0.10,TCP-80-OUT,418
172.30.1.154,10.0.0.11,TCP-80-OUT,397
172.30.1.154,10.0.0.12,TCP-80-OUT,429
172.30.1.154,10.0.0.13,TCP-80-OUT,436
172.30.1.154,10.0.0.14,TCP-80-OUT,396
172.30.1.154,10.0.0.5,TCP-80-OUT,367
172.30.1.154,10.0.0.6,TCP-80-OUT,433
172.30.1.154,10.0.0.7,TCP-80-OUT,397
172.30.1.154,10.0.0.8,TCP-80-OUT,451
172.30.1.154,10.0.0.9,TCP-80-OUT,443
172.30.1.155,10.0.0.10,TCP-80-OUT,442
172.30.1.155,10.0.0.11,TCP-80-OUT,411
172.30.1.155,10.0.0.12,TCP-80-OUT,426
172.30.1.155,10.0.0.13,TCP-80-OUT,467
172.30.1.155,10.0.0.14,TCP-80-OUT,436
172.30.1.155,10.0.0.5,TCP-80-OUT,455
172.30.1.155,10.0.0.6,TCP-80-OUT,404
172.30.1.155,10.0.0.7,TCP-80-OUT,417
172.30.1.155,10.0.0.8,TCP-80-OUT,448
172.30.1.155,10.0.0.9,TCP-80-OUT,417
172.30.1.156,10.0.0.10,TCP-80-OUT,400
172.30.1.156,10.0.0.11,TCP-80-OUT,458
172.30.1.156,10.0.0.12,TCP-80-OUT,475
172.30.1.156,10.0.0.13,TCP-80-OUT,420
172.30.1.156,10.0.0.14,TCP-80-OUT,399
172.30.1.156,10.0.0.5,TCP-80-OUT,414
172.30.1.156,10.0.0.6,TCP-80-OUT,445
172.30.1.156,10.0.0.7,TCP-80-OUT,412
172.30.1.156,10.0.0.8,TCP-80-OUT,359
172.30.1.156,10.0.0.9,TCP-80-OUT,427
172.30.1.157,10.0.0.10,TCP-80-OUT,407
172.30.1.157,10.0.0.11,TCP-80-OUT,423
172.30.1.157,10.0.0.12,TCP-80-OUT,406
172.30.1.157,10.0.0.13,TCP-80-OUT,403
172.30.1.157,10.0.0.14,TCP-80-OUT,418
172.30.1.157,10.0.0.5,TCP-80-OUT,411
172.30.1.157,10.0.0.6,TCP-80-OUT,410
172.30.1.157,10.0.0.7,TCP-80-OUT,393
172.30.1.157,10.0.0.8,TCP-80-OUT,411
172.30.1.157,10.0.0.9,TCP-80-OUT,377
172.30.1.158,10.0.0.10,TCP-80-OUT,446
172.30.1.158,10.0.0.11,TCP-80-OUT,413
172.30.1.158,10.0.0.12,TCP-80-OUT,408
172.30.1.158,10.0.0.13,TCP-80-OUT,428
172.30.1.158,10.0.0.14,TCP-80-OUT,428
172.30.1.158,10.0.0.5,TCP-80-OUT,401
172.30.1.158,10.0.0.6,TCP-80-OUT,420
172.30.1.158,10.0.0.7,TCP-80-OUT,404
172.30.1.158,10.0.0.8,TCP-80-OUT,442
172.30.1.158,10.0.0.9,TCP-80-OUT,428
172.30.1.159,10.0.0.10,TCP-80-OUT,418
172.30.1.159,10.0.0.11,TCP-80-OUT,404
172.30.1.159,10.0.0.12,TCP-80-OUT,429
172.30.1.159,10.0.0.13,TCP-80-OUT,423
172.30.1.159,10.0.0.14,TCP-80-OUT,423
172.30.1.159,10.0.0.5,TCP-80-OUT,367
172.30.1.159,10.0.0.6,TCP-80-OUT,411
172.30.1.159,10.0.0.7,TCP-80-OUT,393
172.30.1.159,10.0.0.8,TCP-80-OUT,422
172.30.1.159,10.0.0.9,TCP-80-OUT,397
172.30.1.16,10.0.0.10,TCP-80-OUT,394
172.30.1.16,10.0.0.11,TCP-80-OUT,361
172.30.1.16,10.0.0.12,TCP-80-OUT,410
172.30.1.16,10.0.0.13,TCP-80-OUT,371
172.30.1.16,10.0.0.14,TCP-80-OUT,403
172.30.1.16,10.0.0.5,TCP-80-OUT,408
172.30.1.16,10.0.0.6,TCP-80-OUT,374
172.30.1.16,10.0.0.7,TCP-80-OUT,390
172.30.1.16,10.0.0.8,TCP-80-OUT,398
172.30.1.16,10.0.0.9,TCP-80-OUT,415
172.30.1.16,10.1.0.75,TCP-80-OUT,392
172.30.1.160,10.0.0.10,TCP-80-OUT,395
172.30.1.160,10.0.0.11,TCP-80-OUT,448
172.30.1.160,10.0.0.12,TCP-80-OUT,434
172.30.1.160,10.0.0.13,TCP-80-OUT,438
172.30.1.160,10.0.0.14,TCP-80-OUT,424
172.30.1.160,10.0.0.5,TCP-80-OUT,399
172.30.1.160,10.0.0.6,TCP-80-OUT,435
172.30.1.160,10.0.0.7,TCP-80-OUT,439
172.30.1.160,10.0.0.8,TCP-80-OUT,431
172.30.1.160,10.0.0.9,TCP-80-OUT,499
172.30.1.161,10.0.0.10,TCP-80-OUT,456
172.30.1.161,10.0.0.11,TCP-80-OUT,447
172.30.1.161,10.0.0.12,TCP-80-OUT,437
172.30.1.161,10.0.0.13,TCP-80-OUT,422
172.30.1.161,10.0.0.14,TCP-80-OUT,422
172.30.1.161,10.0.0.5,TCP-80-OUT,477
172.30.1.161,10.0.0.6,TCP-80-OUT,452
172.30.1.161,10.0.0.7,TCP-80-OUT,408
172.30.1.161,10.0.0.8,TCP-80-OUT,428
172.30.1.161,10.0.0.9,TCP-80-OUT,350
172.30.1.162,10.0.0.10,TCP-80-OUT,390
172.30.1.162,10.0.0.11,TCP-80-OUT,391
172.30.1.162,10.0.0.12,TCP-80-OUT,410
172.30.1.162,10.0.0.13,TCP-80-OUT,424
172.30.1.162,10.0.0.14,TCP-80-OUT,422
172.30.1.162,10.0.0.5,TCP-80-OUT,382
172.30.1.162,10.0.0.6,TCP-80-OUT,422
172.30.1.162,10.0.0.7,TCP-80-OUT,373
172.30.1.162,10.0.0.8,TCP-80-OUT,446
172.30.1.162,10.0.0.9,TCP-80-OUT,393
172.30.1.163,10.0.0.10,TCP-80-OUT,401
172.30.1.163,10.0.0.11,TCP-80-OUT,404
172.30.1.163,10.0.0.12,TCP-80-OUT,420
172.30.1.163,10.0.0.13,TCP-80-OUT,401
172.30.1.163,10.0.0.14,TCP-80-OUT,455
172.30.1.163,10.0.0.5,TCP-80-OUT,364
172.30.1.163,10.0.0.6,TCP-80-OUT,417
172.30.1.163,10.0.0.7,TCP-80-OUT,408
172.30.1.163,10.0.0.8,TCP-80-OUT,404
172.30.1.163,10.0.0.9,TCP-80-OUT,394
172.30.1.164,10.0.0.10,TCP-80-OUT,400
172.30.1.164,10.0.0.11,TCP-80-OUT,433
172.30.1.164,10.0.0.12,TCP-80-OUT,413
172.30.1.164,10.0.0.13,TCP-80-OUT,416
172.30.1.164,10.0.0.14,TCP-80-OUT,396
172.30.1.164,10.0.0.5,TCP-80-OUT,401
172.30.1.164,10.0.0.6,TCP-80-OUT,408
172.30.1.164,10.0.0.7,TCP-80-OUT,435
172.30.1.164,10.0.0.8,TCP-80-OUT,403
172.30.1.164,10.0.0.9,TCP-80-OUT,385
172.30.1.165,10.0.0.10,TCP-80-OUT,467
172.30.1.165,10.0.0.11,TCP-80-OUT,410
172.30.1.165,10.0.0.12,TCP-80-OUT,381
172.30.1.165,10.0.0.13,TCP-80-OUT,460
172.30.1.165,10.0.0.14,TCP-80-OUT,419
172.30.1.165,10.0.0.5,TCP-80-OUT,405
172.30.1.165,10.0.0.6,TCP-80-OUT,382
172.30.1.165,10.0.0.7,TCP-80-OUT,376
172.30.1.165,10.0.0.8,TCP-80-OUT,400
172.30.1.165,10.0.0.9,TCP-80-OUT,438
172.30.1.166,10.0.0.10,TCP-80-OUT,402
172.30.1.166,10.0.0.11,TCP-80-OUT,430
172.30.1.166,10.0.0.12,TCP-80-OUT,449
172.30.1.166,10.0.0.13,TCP-80-OUT,410
172.30.1.166,10.0.0.14,TCP-80-OUT,405
172.30.1.166,10.0.0.5,TCP-80-OUT,431
172.30.1.166,10.0.0.6,TCP-80-OUT,384
172.30.1.166,10.0.0.7,TCP-80-OUT,409
172.30.1.166,10.0.0.8,TCP-80-OUT,409
172.30.1.166,10.0.0.9,TCP-80-OUT,417
172.30.1.167,10.0.0.10,TCP-80-OUT,418
172.30.1.167,10.0.0.11,TCP-80-OUT,451
172.30.1.167,10.0.0.12,TCP-80-OUT,435
172.30.1.167,10.0.0.13,TCP-80-OUT,430
172.30.1.167,10.0.0.14,TCP-80-OUT,417
172.30.1.167,10.0.0.5,TCP-80-OUT,431
172.30.1.167,10.0.0.6,TCP-80-OUT,412
172.30.1.167,10.0.0.7,TCP-80-OUT,406
172.30.1.167,10.0.0.8,TCP-80-OUT,423
172.30.1.167,10.0.0.9,TCP-80-OUT,385
172.30.1.168,10.0.0.10,TCP-80-OUT,414
172.30.1.168,10.0.0.11,TCP-80-OUT,419
172.30.1.168,10.0.0.12,TCP-80-OUT,397
172.30.1.168,10.0.0.13,TCP-80-OUT,439
172.30.1.168,10.0.0.14,TCP-80-OUT,447
172.30.1.168,10.0.0.5,TCP-80-OUT,394
172.30.1.168,10.0.0.6,TCP-80-OUT,438
172.30.1.168,10.0.0.7,TCP-80-OUT,446
172.30.1.168,10.0.0.8,TCP-80-OUT,396
172.30.1.168,10.0.0.9,TCP-80-OUT,384
172.30.1.169,10.0.0.10,TCP-80-OUT,447
172.30.1.169,10.0.0.11,TCP-80-OUT,431
172.30.1.169,10.0.0.12,TCP-80-OUT,407
172.30.1.169,10.0.0.13,TCP-80-OUT,421
172.30.1.169,10.0.0.14,TCP-80-OUT,386
172.30.1.169,10.0.0.5,TCP-80-OUT,443
172.30.1.169,10.0.0.6,TCP-80-OUT,456
172.30.1.169,10.0.0.7,TCP-80-OUT,440
172.30.1.169,10.0.0.8,TCP-80-OUT,416
